state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2002-09-09,Parts per million,None,24,100.0,0.9875,1.5,11,17,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2001-01-26,Parts per million,None,24,100.0,1.016667,1.5,16,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1999-01-31,Parts per million,None,24,100.0,0.758333,1.1,0,13,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2002-02-19,Parts per million,None,23,96.0,0.991304,1.5,16,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2005-07-15,Parts per million,None,24,100.0,0.583333,0.7,12,8,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1992-09-28,Parts per million,None,24,100.0,2.083333,4.0,7,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2003-07-15,Parts per million,None,24,100.0,0.5875,0.8,13,9,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1990-09-23,Parts per million,None,24,100.0,1.8375,2.0,8,23,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-30
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1997-08-12,Parts per million,None,22,92.0,0.977273,1.7,15,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1999-06-25,Parts per million,None,24,100.0,0.754167,0.9,12,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1999-08-31,Parts per million,None,24,100.0,0.804167,2.0,8,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1991-01-07,Parts per million,None,24,100.0,2.65,3.1,16,35,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1996-11-17,Parts per million,None,24,100.0,0.908333,1.3,17,15,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2005-08-17,Parts per million,None,24,100.0,0.575,0.8,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2003-03-14,Parts per million,None,24,100.0,0.504167,0.7,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1992-04-20,Parts per million,None,24,100.0,1.583333,2.0,5,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2002-02-02,Parts per million,None,24,100.0,1.166667,1.6,1,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2000-01-06,Parts per million,None,24,100.0,1.45,2.3,0,26,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1993-11-21,Parts per million,None,24,100.0,1.625,3.0,18,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1997-01-10,Parts per million,None,24,100.0,1.483333,2.1,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1993-08-19,Parts per million,None,24,100.0,1.0,2.0,7,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2001-02-28,Parts per million,None,24,100.0,0.695833,1.7,23,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1993-11-14,Parts per million,None,24,100.0,0.541667,1.0,10,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1998-07-03,Parts per million,None,24,100.0,0.716667,0.9,14,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1995-03-01,Parts per million,None,24,100.0,1.529167,2.0,18,23,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2005-07-26,Parts per million,None,24,100.0,0.529167,0.6,11,7,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2002-08-06,Parts per million,None,24,100.0,0.6125,0.9,8,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2001-10-04,Parts per million,None,24,100.0,0.804167,2.0,14,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1996-06-20,Parts per million,None,24,100.0,0.85,1.1,17,13,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1991-06-09,Parts per million,None,24,100.0,0.958333,2.0,16,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2001-01-06,Parts per million,None,24,100.0,1.445833,3.1,0,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1998-11-26,Parts per million,None,24,100.0,1.725,3.5,0,40,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1999-08-19,Parts per million,None,24,100.0,0.779167,1.0,12,11,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2000-05-31,Parts per million,None,24,100.0,0.7875,1.0,12,11,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2002-01-27,Parts per million,None,24,100.0,0.566667,1.1,23,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1993-07-01,Parts per million,None,24,100.0,1.108333,1.5,12,17,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1996-09-20,Parts per million,None,24,100.0,1.354167,1.9,13,22,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-25
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2001-11-28,Parts per million,None,24,100.0,0.833333,1.1,18,13,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1992-12-21,Parts per million,None,24,100.0,1.541667,2.0,8,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1997-07-19,Parts per million,None,24,100.0,0.829167,1.0,0,11,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1990-12-05,Parts per million,None,24,100.0,4.0,11.0,22,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-30
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1997-10-21,Parts per million,None,24,100.0,1.045833,1.6,15,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2000-06-02,Parts per million,None,24,100.0,0.6625,0.8,0,9,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1999-11-08,Parts per million,None,24,100.0,0.9625,1.4,22,16,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1990-09-02,Parts per million,None,24,100.0,1.666667,2.0,7,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-30
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1990-03-06,Parts per million,None,24,100.0,2.5125,2.8,0,32,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-30
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1998-11-06,Parts per million,None,24,100.0,1.120833,2.0,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1993-11-29,Parts per million,None,24,100.0,1.754167,2.4,0,27,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1995-04-07,Parts per million,None,23,96.0,1.243478,1.8,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2004-06-08,Parts per million,None,23,96.0,0.473913,0.8,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2005-07-08,Parts per million,None,24,100.0,0.445833,0.6,15,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2000-10-18,Parts per million,None,23,96.0,0.869565,1.4,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1993-04-24,Parts per million,None,24,100.0,1.091667,1.6,0,18,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1998-08-31,Parts per million,None,22,92.0,0.781818,1.3,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2005-07-12,Parts per million,None,24,100.0,0.591667,0.8,12,9,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-20
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1993-04-16,Parts per million,None,24,100.0,1.120833,1.6,18,18,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1999-05-29,Parts per million,None,24,100.0,0.683333,1.0,23,11,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1990-02-01,Parts per million,None,24,100.0,2.075,2.8,21,32,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-30
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1997-07-27,Parts per million,None,24,100.0,0.733333,1.0,11,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-16
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1995-03-10,Parts per million,None,24,100.0,1.0875,1.6,0,18,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1994-06-19,Parts per million,None,24,100.0,0.9875,1.2,13,14,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-29
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1999-11-09,Parts per million,None,22,92.0,1.386364,3.3,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2001-01-17,Parts per million,None,24,100.0,0.758333,1.3,21,15,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-14
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1995-03-02,Parts per million,None,24,100.0,1.504167,1.9,0,22,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-27
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1993-01-06,Parts per million,None,24,100.0,0.791667,2.0,14,,11,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2004-09-26,Parts per million,None,24,100.0,0.720833,1.1,9,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1998-10-13,Parts per million,None,22,92.0,0.936364,1.8,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1999-05-13,Parts per million,None,24,100.0,0.808333,1.0,20,11,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-18
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,1994-01-24,Parts per million,None,23,96.0,1.747826,3.1,17,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-29
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2003-04-17,Parts per million,None,24,100.0,0.6625,0.9,0,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2000-06-09,Parts per million,None,24,100.0,0.604167,0.8,16,9,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-15
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,1991-10-14,Parts per million,None,24,100.0,2.379167,3.6,9,41,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-28
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2003-02-27,Parts per million,None,24,100.0,0.641667,0.9,21,10,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-22
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2004-10-22,Parts per million,None,24,100.0,0.775,1.1,7,,54,INSTRUMENTAL - NONDISPERSIVE INFRARED,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-13
06,075,0003,42101,1,37.784,-122.4216,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2002-11-29,Parts per million,None,24,100.0,1.033333,1.3,1,15,,-,San Francisco - Ellis St.,"939 ELLIS ST., SAN FRANCISCO",California,San Francisco,San Francisco,"San Francisco-Oakland-Hayward, CA",2016-04-21
